what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306789425372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306789429341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306789449513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306789455622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306789463903
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306789463919
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1306789465560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306789466435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306789475232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306789478653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306789505544
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306789505575
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306789756763
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306789867872
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306789889450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790112685
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306790112700
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306790116685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790132778
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790181763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790207857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790215950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790277638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790278388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306790293778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306790293935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306790294107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790299982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790327669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306790348528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306790353060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1306790362575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306790365810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306790367653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790399528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790460435
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790477685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790701669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306790774560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791014466
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306791014497
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306791015185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791026810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791055966
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1306791075982
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306791081200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791085216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791698857
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306791698872
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306791700278
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306791703325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306791709685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306792304778
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306792304794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306792307685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306792307685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306792307825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306792370966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306792574513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306793018716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306793021403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306793021403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306793021497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306793059622
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306793059638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306793137325
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306793258872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306793815247
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306793815278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306793864075
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306794055716
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306794055747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1306794073966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306794077732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306794078247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306794101794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306794561747
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306794561763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306794588732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306794619669
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306794619685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306794626669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306794630450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306794641482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306794748560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306794836278
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306794848450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306795051810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306796451919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306796459888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306796494513
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306796511841
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306796519747
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1306796555966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306796580044
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306797596138
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306798533888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306798533919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306798533919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306798982060
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306798984794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306798984794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306798984903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306798985685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306798985794
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306799603700
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306799643825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306804680575
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1306804683278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306804683653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306804683669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306804687138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306804706153
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306809521669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306809527919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306826697787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306826933292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306828135174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306828135299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306860700831
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306860704659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306888922821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306888924493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306888926899
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306888936649
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1306888943477
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1306888943618
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1306888943727
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1306888943899
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1306888944024
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1306888944024
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1306888944040
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1306888944055
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1306888944165
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1306888944165
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1306888944165
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1306888944290
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1306888944446
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1306888944493
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1307301917587
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1307301917587
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1307301917618
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1307301917680
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1307301917727
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1307301917758
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1307301917852
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1307301917883
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1307301917915
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1307301917946
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1307301917962
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1307301917993
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1307301918024
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1307301918024
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1307301918055
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1307301918087
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1307301918087
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1307301918149
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1307301918149
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1307301918180
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1307301918212
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1307301918227
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1307301918243
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1307301918258
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1307301918258
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1307301918290
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1307301918337
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1307301918383
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1307301918415
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1307301918462
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1307301918524
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1307301918587
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1307301918602
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1307301918602
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1307301918618
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1307301918665
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1307301918696
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1307301918727
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1307301918774
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1307301918805
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1307301918821
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1307301918837
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1307301918837
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1307301918868
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1307301918868
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1307301918883
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1307301918899
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1307301918962
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1307301918962
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1307301918977
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1307301918977
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1307301918993
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1307301918993
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1307301918993
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1307301919008
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1307301919008
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1307301919008
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1307301919024
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1307301919024
os,sysinfo,,,"win32",1307301919024
arch,sysinfo,,,"x86",1307301919024
ws,sysinfo,,,"win32",1307301919024
locale,sysinfo,,,"en_US",1307301919024
processors,sysinfo,,,"4",1307301919024
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1307301919024
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1307301919024
java.specification.name,sysinfo,,,"Java Platform API Specification",1307301919024
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307301919024
java.specification.version,sysinfo,,,"1.6",1307301919024
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1307301919024
java.version,sysinfo,,,"1.6.0_25",1307301919024
java.vm.info,sysinfo,,,"mixed mode, sharing",1307301919024
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1307301919024
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1307301919024
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1307301919024
java.vm.specification.version,sysinfo,,,"1.0",1307301919024
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1307301919024
java.vm.version,sysinfo,,,"20.0-b11",1307301919024
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1307301919040
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1307301919149
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1307301919196
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1307301919258
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1307301919274
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1307301919290
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1307301919446
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1307301919446
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1307301919462
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1307301919571
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1307301919602
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1307301919743
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1307301919743
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1307301919790
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1307301920149
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1307301920196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307301924633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307301927321
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307301928774
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307301928821
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307301928821
